"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @imthehonestboy: so glad the world cup is over tired of hearing about it",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645158571708423",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kurtmycherry",40,TRUE,FALSE,NA,NA
"RT @bangtansoshi: Fake Love being played at the World Cup Finals in Russia!!
@BTS_twt https://t.co/yfd5epJDlQ",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645158303129601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_jiminologyx",6567,TRUE,FALSE,NA,NA
"RT @RoadTripTV: So I watch the World Cup final whilst holding my niece and she genuinely couldn’t take her eyes off the tele <U+0001F602> - Mikey",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645157841920000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeacockTiffany",375,TRUE,FALSE,NA,NA
"RT @HolyroodLiam: The most iconic image of the World Cup - France's Kylian Mbappé high fiving a member of Pussy Riot after she broke onto t…",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645157728718848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SlumpySky",36548,TRUE,FALSE,NA,NA
"RT @spectatorindex: World Cup Golden Ball winners:

1966: Bobby Charlton
1970: Pelé
1974: Johan Cruyff
1978: Mario Kempes
1982: Paolo Rossi…",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645157674213376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","midalabarry",3786,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645157585940480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HusamMuneeb",204750,TRUE,FALSE,NA,NA
"RT @davidjacksmith: It was, actually. Most association football fans around the world agree this was the best, most exciting world cup ever…",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645157548314624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thejenn999",2,TRUE,FALSE,NA,NA
"How to replay the World Cup Final https://t.co/nNidJGBIe6",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645157372157952",NA,"<a href=""http://www.unibox.social/"" rel=""nofollow"">Social Media News by UniBox</a>","SocialNewsMe",0,FALSE,FALSE,NA,NA
"RT @FOXSoccer: What a tournament it was for Luka Modric!

The Croatian midfielder wins the 2018 FIFA World Cup Golden Ball. <U+0001F1ED><U+0001F1F7> https://t.co…",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645157326057472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oliv3rkay",3265,TRUE,FALSE,NA,NA
"World Cup 2018: Russia's Pussy Riot Claim World Cup Pitch Invasion https://t.co/EQbFA0aoJl https://t.co/V636ojJgnp",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645156931756032",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","wakajobs",0,FALSE,FALSE,NA,NA
"RT @MoradNews: #France becomes the 1st African nation to win the #WorldCup

Players in France's World Cup team of African origins:

- Mbapp…",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645156910764032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MenWhoLived3ce",9,TRUE,FALSE,NA,NA
"RT @VvisionsStudio: Looking forward to an N. Sanely great World Cup Final! #VV https://t.co/FRtS4V48Qu",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645156684357632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WillEva21212121",757,TRUE,FALSE,NA,NA
"RT @GrantWahl: The French World Cup champions, as was the case in 1998, represent the very best of what diversity and immigration bring to…",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645156625461248",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DanaBoyle2",802,TRUE,FALSE,NA,NA
"Croatian supporters 'just like All Black fans' as they show pride despite World Cup loss https://t.co/qyXAlKySbU https://t.co/XxzplMujZl",FALSE,2,NA,2018-07-15 23:55:05,FALSE,NA,"1018645156310863873",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NZStuffSport",0,FALSE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645156008869888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ali_ALhemidany",204750,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645155929362432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DALI_laama",204750,TRUE,FALSE,NA,NA
"Croatia has World Cup's oddest fashion statement https://t.co/vidL4mjVPi https://t.co/gfHYjjWb2Q",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645155866439683",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","WLTX",0,FALSE,FALSE,NA,NA
"France celebrates winning World Cup 2018 #BreakingNews https://t.co/rc7ZAsvNta https://t.co/NLa6Pw13Bv",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645155765579776",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","FerrerMafehn",0,FALSE,FALSE,NA,NA
"World Cup final: France's triumph and Croatia's tears https://t.co/wtauNKnLdG https://t.co/ca62ZesezV",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645155270627330",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","chilelele341",0,FALSE,FALSE,NA,NA
"This title says everything--it's the boys from the ghetto. France has something--many things--to teach the USA. ""Ky… https://t.co/jEf4ZZov4w",FALSE,12,NA,2018-07-15 23:55:05,TRUE,NA,"1018645154960429056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PainterNell",5,FALSE,FALSE,NA,NA
"RT @krassenstein: 3 days ago 12 Russians, tied directly to Putin, were indicted for attacking America. 

5 hours ago our President Congratu…",FALSE,0,NA,2018-07-15 23:55:05,FALSE,NA,"1018645154717028352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","renemco1",4225,TRUE,FALSE,NA,NA
"RT @TheDukeofKL: Separuh mati ahli-ahli UMNO berkorban mintak derma bagi cukupkan wang tabung sebanyak RM500,000 sebab nak tolong Najib bay…",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645153983049728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuhailiJunaidi",13055,TRUE,FALSE,NA,NA
"RT @sportbible: Paul Pogba trolls England after winning the World Cup <U+0001F602><U+0001F3C6> https://t.co/coSZPGU7gp",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645153894969344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fy9424",3368,TRUE,FALSE,NA,NA
"RT @abhishkJntrMnt: #WorldCupFinal
France brought the Cup!
But 
The Only One who can bring Peace to the world is Sant RampalJi Maharaj from…",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645153379020800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qe1s5Ci2vk0eXdH",339,TRUE,FALSE,NA,NA
"RT @brfootball: Best World Cup ever. https://t.co/kJTZ7BW0Km",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645153005830144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RodrigoXuarez",10316,TRUE,FALSE,NA,NA
"RT @wallahi: griezmann celebrating with France after winning the World Cup https://t.co/2aZLd2mFfM",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645152968138752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","N_Houdini",19169,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645152955621376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sef_ish",204750,TRUE,FALSE,NA,NA
"RT @JoyReidTVNZ: Rioting started in Paris post World Cup win https://t.co/mTVHnyLKdI",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645152825368576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highactmissile",255,TRUE,FALSE,NA,NA
"RT @HolyroodLiam: The most iconic image of the World Cup - France's Kylian Mbappé high fiving a member of Pussy Riot after she broke onto t…",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645152523538433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilbrujito",36548,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Congratulations to France, who played extraordinary soccer, on winning the 2018 World Cup. Additionally, congratulatio…",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645152481660928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joachimmicheal",35429,TRUE,FALSE,NA,NA
"RT @UtdByron: Pogba and his father with the World Cup trophy. https://t.co/u4uhoElX24",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645152443879424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiyaBp",19146,TRUE,FALSE,NA,NA
"I’m not a big World Cup gal, BUT some guy tipped me $70 today when France won because he won a ton of money. So...VIVA LA FRANCE!!!!",FALSE,33,NA,2018-07-15 23:55:04,FALSE,NA,"1018645152389304327",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lmurrr27",0,FALSE,FALSE,NA,NA
"RT @TranslateRealDT: Let's break this one down. A man who...

...has never watched soccer pretends to care about the World Cup;

...said im…",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645152238317568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShidoKnowles",595,TRUE,FALSE,NA,NA
"RT @danielalexeii: Croatia population 4million , in final.
Singapore population 6million , not even in world cup.
Difference? 
National Ser…",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645152187887616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hirwaaaan",1359,TRUE,FALSE,NA,NA
"RT @SGAG_SG: Everyone’s insta story right now.

World Cup.
World Cup.
World Cup.
World Cup.
Sian got sch tmrw.
World Cup.
Wah Monday blues.…",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645152099778561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syura_yura_",544,TRUE,FALSE,NA,NA
"RT @StatmanDave: Dejan Lovren at the Champions League and World Cup final:

7 goals conceded 
2 tackles won
1 interception
1 foul 
1 loss o…",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645151894396929",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PietrezHaukongo",951,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645151441440768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LilRaj_02",204750,TRUE,FALSE,NA,NA
"On France's World Cup roster, soccer DNA outranks national origins https://t.co/z7IqBlXfFW",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645151319764992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kizito256",0,FALSE,FALSE,NA,NA
"news: Beyoncé and JAY-Z Screened the World Cup Final at Their Paris Concert https://t.co/dje9DQHDAK",FALSE,0,NA,2018-07-15 23:55:04,FALSE,NA,"1018645150531121152",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","madeislife",0,FALSE,FALSE,NA,NA
"RT @SaoSasha: How it’s playing in Russia: “Putin comes to Helsinki after a stellar World Cup, with strong cards to play on Syria, and growi…",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645150141173760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","suhaibnasir",126,TRUE,FALSE,NA,NA
"RT @RFFH: “He shouldn’t be in the French team!”

*Pogba dominates the game

“He can’t do it in the big games”

*Pogba scores in World Cup f…",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645149872742401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaMaponya",3288,TRUE,FALSE,NA,NA
"RT @Ann__Kelly: France may have won the World Cup. But let’s be honest the Croats really won since they will still have a country left in a…",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645149621080067",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AestheticMeter",151,TRUE,FALSE,NA,NA
"RT @HolyroodLiam: The most iconic image of the World Cup - France's Kylian Mbappé high fiving a member of Pussy Riot after she broke onto t…",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645149524508672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AtoM_1991",36548,TRUE,FALSE,NA,NA
"Croatian supporters 'just like All Black fans' as they show pride despite World Cup loss https://t.co/zbIXFCfUue https://t.co/MAqLKssg52",FALSE,3,NA,2018-07-15 23:55:03,FALSE,NA,"1018645149092478976",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NZStuff",0,FALSE,FALSE,NA,NA
"RT @BetoORourke: An incredible Saturday in San Antonio from a World Cup watch party to an LGBTQIA town hall, a stop at Las Nieves, visiting…",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645148853366785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monamakv",558,TRUE,FALSE,NA,NA
"RT @UEFAEURO: <U+0001F1EB><U+0001F1F7> France have won Europe's 12th World Cup crown (from 21 editions). <U+0001F3C6><U+0001F947> https://t.co/J3LA95uEFD",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645148798877697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nadhiraseptiani",444,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645148610146304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","athrhawu",204750,TRUE,FALSE,NA,NA
"RT @Cagt3000: Highlights of Albion 3:

- Crowd full of energy
- Top 8
- Watching the World Cup
- Crews
- Seeing all the EU homies

And the…",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645147926573056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BSCT_Drayden",16,TRUE,FALSE,NA,NA
"<U+2714><U+FE0F> France Wins The World Cup https://t.co/SX0cpCRV0w Via @Bloomberg",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645147788038144",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","stevenacurtis",0,FALSE,FALSE,NA,NA
"RT @UltraFootyFacts: N'Golo Kanté...

2013: Ligue 2 
2014: Ligue 1 
2016: Premier League winner 
2016: Helps #FRA<U+2060> <U+2060> to EURO final
2017: Pr…",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645147460882432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","radityaapradana",695,TRUE,FALSE,NA,NA
"France Wins 2nd World Cup Title, Beats Croatia 4-2 https://t.co/YwnF3QsHdq https://t.co/mfZvTCiUYV",FALSE,1,NA,2018-07-15 23:55:03,FALSE,NA,"1018645147326689280",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TdelaBaronniere",0,FALSE,FALSE,NA,NA
"RT @UtdByron: Pogba and his father with the World Cup trophy. https://t.co/u4uhoElX24",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645146601230341",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarimBeb",19146,TRUE,FALSE,NA,NA
"RT @UtdByron: Pogba and his father with the World Cup trophy. https://t.co/u4uhoElX24",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645146601172992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wangiran_",19146,TRUE,FALSE,NA,NA
"RT @realDonaldTrump: Congratulations to France, who played extraordinary soccer, on winning the 2018 World Cup. Additionally, congratulatio…",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645146479595520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twilbert",35429,TRUE,FALSE,NA,NA
"RT @SrBachchan: T 2868 -  - Congratulations France for winning the World Cup ! Congratulations Croatia for winning our hearts ! .. and CONG…",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645146160762885",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EFrakesh0",390,TRUE,FALSE,NA,NA
"RT @bts_worIdwide: FAKE LOVE by @BTS_twt’s played at the World Cup Final <U+2665><U+FE0F>
 https://t.co/H8XRewSgEK",FALSE,0,NA,2018-07-15 23:55:03,FALSE,NA,"1018645146139807744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Diana25733389",7501,TRUE,FALSE,NA,NA
"RT @brfootball: Best World Cup ever. https://t.co/kJTZ7BW0Km",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645145762390017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pedromca_64",10316,TRUE,FALSE,NA,NA
"RT @leonardo_edge: @FIFAWorldCup All time winners of the fifa world cup https://t.co/20J7Cie9xh",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645145657327616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Rizqjo",178,TRUE,FALSE,NA,NA
"RT @FootballFunnnys: 2012: Playing in Ligue 2
2013: Playing in Ligue 1
2015: Moves to the Premier League
2016: Wins the League &amp; helps Fran…",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645145590337537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RLpajamas",2291,TRUE,FALSE,NA,NA
"RT @jessicawluther: ""And so Pussy Riot became the only people to make a meaningful statement about Russian politics during the World Cup—an…",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645145300930562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LockOn_RFTF",358,TRUE,FALSE,NA,NA
"RT @hattiesoykan: timothée chalamet just won the world cup? that's amazing! next stop oscars",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645145250680832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","citruslamb",979,TRUE,FALSE,NA,NA
"#Europe: World Cup 2018: Is French team’s diversity helping fight racism? https://t.co/j02JJa9foh",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645145200275457",NA,"<a href=""http://watsupeurope.com"" rel=""nofollow"">watsupeurope</a>","watsupeurope",0,FALSE,FALSE,NA,NA
"RT @V_of_Europe: 'The French' are celebrating their World Cup victory by looting and rioting https://t.co/av8Epdpxxk",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645145183571968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bekindinstead",5172,TRUE,FALSE,NA,NA
"RT @TechnicallyRon: Trump: ""Immigration has ruined Europe""
France: ""Hold our World Cup""",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645145158389760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michaelb_1980",9726,TRUE,FALSE,NA,NA
"RT @Holly___Ann: Watching France bring home the World Cup in their national stadium before Beyoncé and Jay Z #WorldCup2018 #WorldCupFinal #…",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645144772530179",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Myrarennelle",401,TRUE,FALSE,NA,NA
"RT @tabonetenor: I have to share this! My friendJulien Davain took this amazing pic of France celebrating the World Cup victory in Piccadil…",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645144474710016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smltr39",62,TRUE,FALSE,NA,NA
"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645143937675264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manastra",204751,TRUE,FALSE,NA,NA
"RT @NBCNews: Pussy Riot upstages Putin with protest that halts World Cup https://t.co/XSiXaUXftz",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645143652429824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","daytrending",216,TRUE,FALSE,NA,NA
"RT @Kasparov63: These young women are braver than any million of Putin’s thugs and sycophants. I’m glad someone had the courage to disturb…",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645143631654914",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","granmary7235",2695,TRUE,FALSE,NA,NA
"RT @UtdByron: Pogba and his father with the World Cup trophy. https://t.co/u4uhoElX24",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645143472177152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaiiCee__",19146,TRUE,FALSE,NA,NA
"A great World Cup, Rusia 2018",FALSE,1,NA,2018-07-15 23:55:02,FALSE,NA,"1018645143467974656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VIE1079",0,FALSE,FALSE,NA,NA
"RT @HolyroodLiam: The most iconic image of the World Cup - France's Kylian Mbappé high fiving a member of Pussy Riot after she broke onto t…",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645143354634243",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","333Trisha",36548,TRUE,FALSE,NA,NA
"RT @spectatorindex: Players in France's World Cup team of African origins:

- Pogba
- Mbappe
- Fekir
- Dembele
- Kimpembe
- Kante
- Matuidi…",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645143291858944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saulrayon",4107,TRUE,FALSE,NA,NA
"RT @fourblackpearl: EXO HAS ACHIEVED ALOT THESE PAST FEW DAYS:

-Sehun’s and Kyungsoo's individual drama teasers was released
-The ElyXiOn…",FALSE,0,NA,2018-07-15 23:55:02,FALSE,NA,"1018645143258161154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xayanayd",50,TRUE,FALSE,NA,NA
"@talkSPORTDrive @WoodleyGS @kaiserjonesy He said Spurs players cost us the World Cup because of their lack of a win… https://t.co/mXgagb3Cbs",FALSE,0,"talkSPORTDrive",2018-07-15 23:55:02,TRUE,"1018598314806272000","1018645142583087104","175694937","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heisyouknow_",0,FALSE,FALSE,NA,NA
"RT @krassenstein: 3 days ago 12 Russians, tied directly to Putin, were indicted for attacking America. 

5 hours ago our President Congratu…",FALSE,0,NA,2018-07-15 23:55:01,FALSE,NA,"1018645141882580992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pologaracat",4225,TRUE,FALSE,NA,NA
"RT @BuzzFeedNews: Paris right now after France's World Cup victory <U+0001F1EB><U+0001F1F7><U+0001F3C6><U+0001F389> https://t.co/jFCV3j1i5p",FALSE,0,NA,2018-07-15 23:55:01,FALSE,NA,"1018645141190561794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeanGenevie1",970,TRUE,FALSE,NA,NA
"RT @mollygrisham: For everyone saying it’s “going to be four long years before the next World Cup” it’s actually just one year away ... it’…",FALSE,0,NA,2018-07-15 23:55:01,FALSE,NA,"1018645140972425222",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ryan_Joiner",44,TRUE,FALSE,NA,NA
"RT @naasiruddinwhb: Goodbye world cup see you in 2022<U+2639><U+FE0F>",FALSE,0,NA,2018-07-15 23:55:01,FALSE,NA,"1018645140590583808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nurh4zzzirah",135,TRUE,FALSE,NA,NA
"RT @Protoje: Just performed in France and they were really in the mood.  Crazy to perform here in the middle of their World Cup victory cel…",FALSE,0,NA,2018-07-15 23:55:01,FALSE,NA,"1018645140364251138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Simmofry",53,TRUE,FALSE,NA,NA
"RT @HolyroodLiam: The most iconic image of the World Cup - France's Kylian Mbappé high fiving a member of Pussy Riot after she broke onto t…",FALSE,0,NA,2018-07-15 23:55:01,FALSE,NA,"1018645139961667584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nallilll",36548,TRUE,FALSE,NA,NA
"RT @rlthingy: /rlt/ masa kangen sm suasana world cup yg lagunya waka waka. lebih kerasa gt suasananya :(",FALSE,0,NA,2018-07-15 23:55:01,FALSE,NA,"1018645139768598528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raraazuraa",341,TRUE,FALSE,NA,NA
"Ik most of you Americans don't give a shit about the ""WORLD"" cup
<U+0001F604><U+0001F60F>",FALSE,1,NA,2018-07-15 23:55:01,FALSE,NA,"1018645139382628352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","exynos_xx",0,FALSE,FALSE,NA,NA
